Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N881,62870.5,35457.0,41,22,76543,41411,0,0
N2206,120907.875,85881.75,71,52,124535,87544,0,0
N1593,144941.0,103433.625,85,64,153412,107804,0,0
N2697,96917.25,69407.0,56,39,97809,70646,0,0
N3021,79885.0,56647.75,48,31,79601,57393,0,0
N2175,67434.0,43342.125,44,29,77065,50579,0,0
N10,65881.125,27689.0,169,14,75530,31181,0,0
N2091,68048.125,43383.125,44,28,77994,50777,0,0
N179,80305.75,55619.0,45,37,91055,57281,0,0
N100,72627.5,51130.75,41,35,81505,52182,0,0
N17,64485.75,47308.5,37,32,70228,47977,0,0
N2482,64897.75,42934.0,44,26,73223,49591,0,0
N1389,144143.625,103100.625,83,62,153184,108165,0,0
N2556,104545.0,74652.0,63,44,106246,76004,0,0
N429,57169.5,31502.375,47,20,68979,36223,0,0
N130,75769.25,52841.25,42,35,85577,54110,0,0
N1013,65361.0,36678.625,44,20,79604,43007,0,0
N987,130132.0,92141.25,80,51,139126,97203,0,0
N377,94052.75,64765.25,54,40,105801,67572,0,0
N1722,141586.5,100706.0,79,62,149207,104544,0,0
N1466,146106.0,104438.125,84,66,155106,109358,0,0
N751,60834.5,34423.25,41,20,73931,39989,0,0
N661,116156.25,78904.375,66,45,129433,83343,0,0
N3292,65236.25,45207.75,40,26,64447,45610,0,0
N2113,126569.25,89829.875,74,55,131151,91950,0,0
N701,118853.25,80788.375,70,45,132249,85327,0,0
N2910,60962.0,41591.25,36,22,67662,47618,0,0
N2381,112763.5,80328.0,67,48,115325,81767,0,0
N1018,131706.5,93287.125,80,52,140737,98356,0,0
N3249,57385.0,39674.625,32,20,62881,44755,0,0
N3433,54698.25,37961.0,34,20,59447,42317,0,0
N1484,146606.75,104813.375,85,66,155599,109686,0,0
N1187,138521.875,98558.75,84,53,147611,103682,0,0
N215,82765.75,57320.75,45,38,93749,59218,0,0
N704,119073.625,80937.5,70,45,132485,85491,0,0
N3045,78677.5,55736.5,47,31,78320,56414,0,0
N150,62933.5,29111.875,128,16,73312,33009,0,0
N680,59580.5,33740.75,39,19,72405,39175,0,0
N922,127032.0,89848.125,76,48,136045,94880,0,0
N2375,113034.5,80503.0,67,48,115631,81959,0,0
N2333,114796.75,81670.0,67,51,117584,83163,0,0
N3110,75029.75,52880.25,44,29,74507,53509,0,0
N2424,110818.5,78968.5,66,46,113184,80427,0,0
N2752,94093.5,67401.25,55,39,94737,68641,0,0
N1178,138154.25,98255.875,84,53,147240,103379,0,0
N2271,66784.625,43324.0,46,28,76071,50331,0,0
N3070,59422.0,40750.125,34,23,65624,46508,0,0
N2404,111714.0,79587.75,66,47,114172,81049,0,0
N1836,138597.25,98349.125,79,61,145359,101652,0,0
N2059,68323.75,43309.125,46,27,78542,50841,0,0
N55,68078.5,48860.25,39,34,75325,49736,0,0
N1993,68990.25,43352.0,49,28,79687,50931,0,0
N195,81509.25,56461.5,45,37,92380,58210,0,0
N1077,66287.125,37121.625,44,21,80765,43626,0,0
N2429,110541.0,78776.5,66,46,112877,80235,0,0
N553,107714.25,73281.125,65,45,120465,77169,0,0
N1088,135111.0,95877.375,82,52,144184,101008,0,0
N2224,119678.5,85037.75,70,52,123109,86634,0,0
N1255,68965.625,38814.5,47,25,83955,45606,0,0
N386,58080.625,31163.75,59,20,69715,35755,0,0
N2220,119948.25,85232.0,70,52,123418,86829,0,0
N2012,131679.5,93352.25,77,57,137098,95955,0,0
N224,83401.25,57765.75,45,38,94433,59716,0,0
N2803,91280.0,65304.5,53,36,91713,66530,0,0
N1155,137293.375,97582.25,83,52,146394,102690,0,0
N2659,98954.25,70803.75,58,40,100045,72059,0,0
N3038,79157.25,56102.5,48,31,78828,56804,0,0
N759,61065.25,34543.5,42,20,74222,40149,0,0
N1184,138469.375,98518.0,84,53,147558,103638,0,0
N3138,73593.75,51735.25,44,29,73022,52354,0,0
N1181,138312.25,98387.375,84,53,147399,103508,0,0
N2524,106146.5,75756.25,64,45,108014,77144,0,0
N2843,61962.75,42036.375,39,24,69049,48279,0,0
N2115,67858.625,43395.875,44,28,77687,50725,0,0
N616,112357.75,76258.875,66,45,125426,80496,0,0
N3418,58834.75,40480.0,37,24,58000,40625,0,0
N1589,145100.625,103553.375,85,64,153604,107939,0,0
N1120,136260.75,96746.625,83,52,145364,101867,0,0
N1419,144942.5,103644.875,83,65,153961,108636,0,0
N3375,55536.75,38472.375,33,20,60518,43070,0,0
N2584,64053.5,42732.25,41,25,72025,49269,0,0
N2665,98728.75,70644.5,58,40,99799,71903,0,0
N2592,63950.75,42710.75,41,25,71875,49230,0,0
N3182,71204.25,49904.0,44,28,70515,50388,0,0
N1927,70249.0,43344.75,51,29,81999,51031,0,0
N945,127902.5,90535.125,76,49,136873,95570,0,0
N3383,60814.75,41929.75,37,24,59988,42150,0,0
N2336,66154.875,43192.25,45,27,75125,50064,0,0
N2692,97292.25,69654.25,56,39,98227,70911,0,0
N3009,80534.75,57154.25,50,32,80282,57919,0,0
N1799,139802.75,99227.75,79,60,146930,102771,0,0
N2003,132187.75,93707.375,77,57,137686,96357,0,0
N2109,67906.125,43402.375,44,28,77758,50737,0,0
N1629,73865.5,42286.25,47,30,89684,50076,0,0
N3063,59498.75,40780.125,34,23,65736,46570,0,0
N3218,57690.25,39860.125,32,20,63287,45050,0,0
N1444,71729.25,40681.75,46,30,87225,48055,0,0
N1942,135272.25,95861.875,78,58,141177,98763,0,0
N2766,62470.875,42254.125,38,25,69786,48562,0,0
N415,97165.0,66689.0,55,41,109135,69775,0,0
N3380,60964.75,42041.0,37,24,60140,42272,0,0
N46,67279.75,48490.25,38,34,74212,49333,0,0
N1972,134162.25,95088.375,77,57,139918,97898,0,0
N2423,110890.5,79024.5,66,46,113260,80475,0,0
N1053,66078.375,37017.125,43,21,80503,43477,0,0
N2624,101210.75,72308.0,60,42,102592,73668,0,0
N2074,128700.25,91334.125,74,56,133643,93648,0,0
N2753,62576.125,42299.125,39,25,69932,48620,0,0
N2221,119857.0,85166.25,70,52,123315,86764,0,0
N1770,140352.75,99660.125,78,60,147623,103291,0,0
N2341,114527.25,81484.5,67,51,117288,82979,0,0
N1481,146487.75,104718.125,85,66,155491,109614,0,0
N1953,69547.25,43401.125,50,28,80664,50983,0,0
N2327,115064.25,81855.5,67,51,117878,83347,0,0
N3273,66403.25,46074.25,41,26,65630,46510,0,0
N1500,146913.875,105008.5,85,66,155936,109870,0,0
N2323,115199.75,81956.5,67,51,118024,83439,0,0
N2028,68686.5,43329.75,49,27,79162,50896,0,0
N838,123885.0,86955.375,76,47,134020,91919,0,0
N1136,136744.125,97132.5,82,52,145844,102230,0,0
N392,95170.875,65506.5,55,41,106979,68386,0,0
N1273,69299.375,39029.25,47,26,84356,45902,0,0
N524,56684.25,32336.0,35,21,68830,37252,0,0
N2150,124723.875,88553.625,73,54,128960,90469,0,0
N307,88937.75,61498.75,50,38,100323,63839,0,0
N848,124077.0,87162.875,76,48,134084,92145,0,0
N2189,122099.25,86690.75,71,53,125926,88452,0,0
N1274,69339.375,39056.75,47,26,84405,45940,0,0
N63,64583.0,28370.75,150,15,74538,32034,0,0
N1060,133771.75,94827.875,81,52,142835,99939,0,0
N2582,64089.75,42747.5,41,25,72075,49282,0,0
N3008,80617.5,57223.25,50,32,80367,57985,0,0
N3050,59572.25,40800.625,34,23,65848,46632,0,0
N3430,58217.75,40031.0,37,24,57384,40161,0,0
N1225,139951.375,99706.5,82,55,148998,104836,0,0
N930,63990.0,36025.0,44,19,77888,42114,0,0
N223,83293.75,57686.75,45,38,94319,59633,0,0
N366,93165.0,64181.25,54,39,104857,66915,0,0
N32,65819.75,47867.5,37,33,72144,48615,0,0
N1109,66979.5,37538.5,44,21,81580,44105,0,0
N490,102640.25,70068.375,59,43,115067,73593,0,0
N619,112698.75,76495.75,66,45,125788,80744,0,0
N1031,132407.0,93818.25,81,52,141438,98886,0,0
N165,78928.5,54696.25,44,35,89481,56289,0,0
N1522,146519.75,104629.875,86,65,155435,109416,0,0
N1765,140476.75,99753.25,78,60,147782,103411,0,0
N641,114382.25,77659.375,66,45,127561,81999,0,0
N261,86084.75,59658.0,48,38,97282,61789,0,0
N397,57854.625,31251.25,57,20,69535,35872,0,0
N369,93496.875,64406.75,54,39,105211,67161,0,0
N2853,88727.75,63391.5,53,36,88994,64556,0,0
N1286,69421.75,39114.5,47,26,84504,46016,0,0
N2497,107429.5,76609.5,64,45,109440,78048,0,0
N673,59340.75,33622.0,37,19,72107,39007,0,0
N1822,139024.5,98640.875,79,61,145944,102073,0,0
N1995,132880.75,94190.375,77,57,138470,96893,0,0
N2495,107569.75,76702.75,64,45,109596,78148,0,0
N2848,89032.5,63605.0,53,36,89326,64796,0,0
N3002,80941.0,57477.75,50,32,80707,58249,0,0
N3054,78191.0,55356.25,47,30,77810,56026,0,0
N145,76780.0,53414.0,42,35,86859,54782,0,0
N2976,82528.0,58685.25,50,33,82399,59567,0,0
N1247,68787.875,38682.5,46,24,83748,45460,0,0
N3125,58883.5,40469.875,34,22,64896,46085,0,0
N1527,72545.25,41259.75,46,31,88161,48788,0,0
N696,59953.5,33940.0,40,19,72859,39424,0,0
N1364,143636.25,102712.875,83,61,152664,107788,0,0
N969,64714.0,36393.25,44,20,78782,42575,0,0
N1873,137497.375,97538.0,77,61,143948,100680,0,0
N2213,120473.375,85583.75,71,52,124030,87219,0,0
N964,128988.25,91313.875,78,50,137961,96357,0,0
N418,57478.5,31408.875,51,20,69227,36067,0,0
N2947,60704.75,41429.625,34,22,67340,47453,0,0
N1451,145615.0,104097.125,84,65,154615,109038,0,0
N646,114937.25,78055.375,66,45,128146,82419,0,0
N2054,68352.25,43306.75,46,27,78594,50846,0,0
N2277,117058.5,83257.5,69,52,120064,84724,0,0
N1600,144713.0,103284.625,84,64,153126,107598,0,0
N473,101510.25,69346.125,58,43,113859,72813,0,0
N1981,69150.0,43364.375,49,28,79969,50947,0,0
N1193,68227.0,38279.25,43,24,83096,45009,0,0
N1729,141363.0,100495.625,78,63,148927,104296,0,0
N68,69186.5,49386.0,40,34,76848,50303,0,0
N3286,65625.25,45488.0,41,26,64843,45910,0,0
N932,64043.25,36049.0,44,19,77957,42150,0,0
N1318,69870.375,39443.0,47,26,85012,46396,0,0
N2411,111367.5,79343.5,66,47,113792,80809,0,0
N1689,142531.25,101589.875,79,63,150422,105613,0,0
N914,63592.25,35818.0,42,19,77410,41862,0,0
N1241,68646.0,38572.75,46,24,83586,45346,0,0
N317,89614.25,61941.0,50,38,101037,64322,0,0
N274,87277.5,60456.0,49,38,98550,62658,0,0
N3227,69110.75,48236.25,44,26,68364,48681,0,0
N2937,84676.25,60342.75,51,33,84675,61324,0,0
N1190,68123.125,38202.625,43,23,82981,44938,0,0
N185,62569.0,29269.125,123,16,73047,33219,0,0
N3282,65779.25,45595.5,41,26,65003,46030,0,0
N651,115269.5,78278.625,66,45,128497,82671,0,0
N1823,138987.625,98620.75,79,61,145890,102035,0,0
N742,60652.25,34324.0,41,20,73703,39869,0,0
N1254,140968.0,100524.5,81,57,150005,105643,0,0
N940,127694.25,90376.375,76,49,136672,95414,0,0
N893,63159.0,35598.375,42,22,76905,41601,0,0
N1372,70726.375,40035.25,47,27,86032,47158,0,0
N868,124951.75,88077.625,77,48,134495,93111,0,0
N3055,78112.0,55298.5,47,30,77725,55961,0,0
N499,56302.5,32149.0,34,21,68372,37007,0,0
N1958,134758.5,95502.875,78,58,140595,98365,0,0
N1807,139542.75,99025.875,79,59,146600,102538,0,0
N810,123131.0,85926.125,75,46,133947,90872,0,0
N3278,66016.25,45776.25,41,26,65240,46210,0,0
N1997,132707.5,94069.625,77,57,138274,96759,0,0
N606,111447.5,75674.125,66,45,124456,79842,0,0
N2640,100218.5,71655.5,59,41,101446,72942,0,0
N1818,139193.625,98777.0,79,61,146160,102225,0,0
N498,103203.75,70418.125,59,43,115672,73983,0,0
N3376,55488.75,38441.875,33,21,60456,43024,0,0
N2514,106646.5,76082.25,64,45,108574,77498,0,0
N2066,68206.25,43312.75,46,28,78344,50819,0,0
N3052,78357.75,55495.25,47,30,77980,56156,0,0
N1474,146309.125,104589.75,84,66,155313,109496,0,0
N3078,59342.0,40710.625,34,23,65512,46446,0,0
N2541,105272.25,75149.25,63,44,107050,76524,0,0
N2108,126823.375,90005.875,74,55,131451,92154,0,0
N655,115601.5,78518.25,66,45,128848,82923,0,0
N971,129279.25,91524.375,78,50,138253,96569,0,0
N1165,137619.375,97831.5,83,53,146721,102949,0,0
N575,57639.0,32796.75,36,21,69999,37868,0,0
N1411,71186.625,40329.125,48,29,86584,47572,0,0
N2693,97218.25,69606.0,56,39,98144,70858,0,0
N3254,57246.25,39578.875,32,20,62706,44626,0,0
N2800,91437.75,65433.5,53,36,91877,66648,0,0
N1790,72337.875,43060.0,49,32,86116,50980,0,0
N1635,143877.75,102662.875,82,64,152090,106837,0,0
N2345,114328.25,81357.75,67,51,117065,82841,0,0
N707,119293.125,81078.75,71,45,132719,85655,0,0
N3276,66173.25,45901.5,41,26,65396,46330,0,0
N2420,111025.5,79111.5,66,47,113412,80569,0,0
N1912,136219.0,96547.375,76,58,142326,99556,0,0
N1472,146231.75,104527.875,84,66,155242,109450,0,0
N1658,143304.0,102219.625,80,63,151389,106336,0,0
N1530,146377.125,104511.75,85,65,155251,109251,0,0
N3175,71758.75,50351.25,44,29,71080,50827,0,0
N1232,140317.5,100011.5,82,55,149348,105130,0,0
N1782,72662.25,43006.25,49,31,86766,50962,0,0
N2070,128868.25,91462.625,74,56,133839,93784,0,0
N1338,70136.75,39636.75,47,26,85318,46624,0,0
N2873,87724.5,62665.75,53,35,87915,63769,0,0
N559,57383.25,32670.625,36,21,69683,37703,0,0
N3079,59302.0,40690.875,34,23,65456,46415,0,0
N2316,66433.375,43276.25,44,28,75537,50177,0,0
N328,90407.0,62450.0,51,38,101876,64889,0,0
N571,109084.5,74184.125,66,45,121915,78141,0,0
N951,64485.0,36260.0,43,20,78511,42433,0,0
N88,71310.0,50428.75,41,34,79753,51443,0,0
N1829,71757.75,43107.75,50,31,85003,51010,0,0
N3267,66790.25,46373.75,41,26,66020,46811,0,0
N2730,95239.75,68256.0,55,39,95968,69467,0,0
N2469,65109.25,42950.875,44,27,73586,49683,0,0
N2193,121842.875,86522.75,71,53,125630,88257,0,0
N1337,70094.0,39607.75,47,26,85267,46586,0,0
N180,80421.0,55704.25,45,37,91180,57364,0,0
N151,77387.0,53766.0,42,35,87619,55204,0,0
N698,60017.25,33978.125,40,19,72936,39465,0,0
N1653,143461.5,102342.125,80,64,151577,106466,0,0
N265,86519.0,59954.25,49,38,97740,62105,0,0
N582,109873.75,74680.5,66,45,122762,78708,0,0
N1350,70386.75,39796.75,47,26,85624,46852,0,0
N2611,63664.5,42599.25,40,24,71480,49120,0,0
N1556,73039.375,41658.625,47,30,88709,49230,0,0
N1333,143043.25,102233.25,83,60,152064,107305,0,0
N590,110436.0,75045.25,66,45,123367,79113,0,0
N2764,93567.0,67023.5,55,39,94163,68256,0,0
N496,102978.125,70279.75,59,43,115430,73827,0,0
N1910,136264.5,96579.375,76,58,142385,99597,0,0
N1282,141651.375,101067.125,82,59,150703,106176,0,0
N1343,143169.25,102338.25,83,60,152184,107404,0,0
N1176,138099.25,98209.875,84,53,147187,103336,0,0
N2579,103294.0,73779.0,62,43,104872,75122,0,0
N1568,145611.125,103897.25,85,65,154258,108418,0,0
N127,75380.5,52628.25,41,35,85081,53858,0,0
N2448,109637.5,78143.5,65,46,111889,79611,0,0
N1297,69539.25,39180.5,47,26,84655,46130,0,0
N246,84892.25,58807.75,48,38,96023,60888,0,0
N2750,62609.375,42309.125,39,25,69982,48639,0,0
N2651,99405.75,71122.25,59,40,100537,72371,0,0
N13,65802.5,27720.375,168,14,75478,31227,0,0
N3288,65470.25,45378.75,41,26,64683,45790,0,0
N1746,140897.75,100110.25,78,62,148315,103807,0,0
N2649,99552.75,71216.75,59,40,100703,72475,0,0
N2590,102774.0,73417.75,61,42,104300,74760,0,0
N1393,144288.375,103196.875,83,62,153332,108257,0,0
N2463,108914.5,77652.5,64,45,111056,79082,0,0
N1854,138109.25,97983.375,78,61,144727,101201,0,0
N1707,142031.5,101139.625,80,64,149790,105073,0,0
N1462,145959.75,104330.875,84,65,154967,109268,0,0
N227,83616.75,57919.5,46,38,94659,59882,0,0
N825,123507.75,86485.375,75,47,133946,91437,0,0
N1128,136440.875,96885.0,83,52,145547,102000,0,0
N2114,126486.25,89773.875,74,55,131051,91882,0,0
N2668,98501.75,70485.25,57,40,99553,71747,0,0
N232,83837.75,58084.0,46,38,94887,60048,0,0
N2518,64568.625,42879.125,44,26,72748,49462,0,0
N413,97055.5,66624.75,55,41,109015,69697,0,0
N3105,75423.75,53166.5,44,29,74928,53829,0,0
N428,98060.0,67235.5,55,41,110102,70399,0,0
N1613,144382.75,103043.125,83,64,152699,107283,0,0
N2991,81505.25,57917.25,50,33,81302,58709,0,0
N1772,140311.0,99630.5,78,60,147570,103251,0,0
N3022,60012.0,41074.5,34,23,66408,46942,0,0
N1188,68078.125,38175.125,43,23,82924,44901,0,0
N3339,62793.25,43395.5,40,25,61995,43734,0,0
N570,57576.25,32761.625,36,21,69920,37826,0,0
N1250,140867.5,100444.75,82,57,149902,105567,0,0
N980,129916.0,91985.875,80,50,138907,97046,0,0
N2364,113721.0,80964.0,67,50,116390,82426,0,0
N1815,139326.25,98872.625,79,61,146325,102339,0,0
N475,101739.5,69498.375,59,43,114099,72969,0,0
N831,123649.5,86669.625,76,47,133965,91623,0,0
N1697,142314.25,101392.625,80,64,150150,105383,0,0
N1070,66182.125,37068.125,44,21,80635,43551,0,0
N997,130706.0,92545.625,80,52,139722,97623,0,0
N2384,112627.5,80240.5,67,48,115171,81671,0,0
N2509,106863.75,76229.0,64,45,108814,77648,0,0
N228,61508.5,29707.625,107,19,72273,33835,0,0
N3229,68956.75,48115.75,44,26,68206,48557,0,0
N2882,61448.25,41831.375,38,23,68320,47953,0,0
N3149,73056.75,51336.5,44,29,72449,51906,0,0
N1574,145439.25,103776.875,85,65,154033,108243,0,0
N2789,91893.5,65771.0,54,37,92369,67000,0,0
N2908,61000.5,41608.5,36,22,67717,47645,0,0
N865,124786.0,87923.125,77,48,134402,92946,0,0
N137,63222.125,28985.125,132,16,73525,32841,0,0
N674,59398.25,33642.5,37,19,72183,39049,0,0
N1998,132623.5,94011.75,77,57,138176,96692,0,0
N1085,134917.0,95721.125,82,52,143995,100861,0,0
N1094,66616.875,37321.125,44,21,81146,43853,0,0
N2347,114261.25,81316.0,67,50,116990,82797,0,0
N2326,115132.0,81906.0,67,51,117951,83393,0,0
N2898,86639.5,61862.25,51,33,86757,62909,0,0
N2100,67954.0,43406.625,44,28,77832,50749,0,0
N2198,121505.375,86301.75,71,53,125230,87997,0,0
N2297,116322.0,82727.25,68,52,119263,84219,0,0
N525,105451.75,71855.125,63,43,118059,75562,0,0
N2895,61298.25,41749.125,37,22,68128,47858,0,0
N1115,135955.5,96513.625,83,52,145059,101647,0,0
N2977,82451.25,58629.25,50,33,82315,59501,0,0
N3090,76327.25,53890.25,44,30,75860,54531,0,0
N2291,116591.25,82925.5,69,52,119553,84403,0,0
N506,103781.875,70798.75,59,43,116277,74373,0,0
N2840,89418.75,63884.75,53,36,89741,65096,0,0
N1880,137206.0,97316.25,76,61,143584,100431,0,0
N1191,68175.375,38242.875,43,23,83038,44975,0,0
N3030,59745.25,40904.75,34,23,66072,46756,0,0
N1774,72941.375,42992.0,48,31,87306,50946,0,0
N109,73606.5,51629.75,41,35,82806,52770,0,0
N746,60772.75,34387.0,41,20,73855,39949,0,0
N3127,74225.75,52237.25,44,29,73678,52866,0,0
N554,107831.75,73361.875,65,45,120586,77250,0,0
N367,93276.75,64258.5,54,39,104975,66997,0,0
N2363,113788.0,81006.75,67,50,116465,82473,0,0
N3217,69489.75,48518.0,44,26,68762,48995,0,0
N334,90857.25,62733.25,51,38,102360,65213,0,0
N664,116374.0,79048.625,66,45,129667,83511,0,0
N612,112017.75,76045.375,66,45,125061,80250,0,0
N3195,70652.75,49447.75,44,27,69957,49949,0,0
N826,62120.75,35126.5,41,20,75529,40869,0,0
N1331,142965.125,102173.625,83,60,151984,107239,0,0
N550,107490.75,73146.75,65,45,120223,77007,0,0
N3269,66711.25,46308.75,41,26,65942,46750,0,0
N336,59106.0,30773.375,72,20,70505,35208,0,0
N783,61418.5,34755.25,42,20,74654,40389,0,0
N2598,102478.0,73213.25,61,42,103973,74552,0,0
N1684,74505.875,42758.5,47,31,90462,50767,0,0
N778,122420.25,84553.375,73,46,134304,89405,0,0
N860,124571.5,87707.375,77,48,134292,92720,0,0
N3400,55200.0,38272.375,34,21,60077,42760,0,0
N142,76533.25,53272.25,42,35,86546,54614,0,0
N596,110991.0,75381.375,66,45,123972,79518,0,0
N2107,126907.25,90065.375,74,55,131551,92222,0,0
N795,61599.25,34867.0,42,20,74870,40509,0,0
N588,57948.75,32935.25,36,21,70394,38078,0,0
N1265,69136.625,38929.25,47,25,84160,45754,0,0
N2823,90446.25,64677.0,53,36,90818,65876,0,0
N595,110876.75,75310.125,66,45,123851,79437,0,0
N2409,111435.0,79387.25,66,47,113868,80857,0,0
N1218,139699.125,99506.5,82,55,148748,104626,0,0
N551,57183.0,32565.875,36,21,69446,37580,0,0
N528,105684.0,72014.625,63,43,118299,75722,0,0
N3152,72827.75,51163.0,44,29,72206,51714,0,0
N591,110545.25,75108.375,66,45,123488,79194,0,0
N201,62210.5,29408.625,118,17,72787,33423,0,0
N1948,69675.5,43383.75,50,29,80916,50991,0,0
N463,100965.0,69009.75,57,42,113256,72425,0,0
N3018,80130.75,56842.0,49,31,79857,57591,0,0
N1509,146758.125,104834.5,86,66,155736,109678,0,0
N1010,131347.5,93016.125,81,52,140377,98091,0,0
N2296,116391.25,82782.25,68,52,119336,84265,0,0
N1741,140984.5,100182.5,78,63,148423,103886,0,0
N1023,131924.25,93459.625,80,52,140950,98515,0,0
N2342,66097.875,43182.5,45,27,75039,50043,0,0
N1256,141019.75,100566.0,81,57,150055,105681,0,0
N1143,137025.375,97366.75,83,52,146121,102460,0,0
N1464,146034.5,104387.375,85,65,155035,109314,0,0
N3037,79240.0,56171.0,48,31,78913,56869,0,0
N3144,73362.75,51563.5,44,29,72776,52162,0,0
N53,64923.0,28184.625,155,15,74802,31819,0,0
N3106,75344.25,53109.25,44,29,74843,53765,0,0
N1962,134586.0,95381.375,78,58,140401,98231,0,0
N464,56596.5,31706.0,42,21,68515,36495,0,0
N2214,120386.375,85526.25,71,52,123929,87154,0,0
N266,60808.75,30001.375,97,20,71766,34240,0,0
N3212,69794.75,48748.25,44,27,69082,49249,0,0
N1924,135846.5,96274.75,77,58,141857,99228,0,0
N3370,61344.0,42324.5,37,25,60525,42575,0,0
N2233,67155.0,43325.625,46,29,76653,50484,0,0
N1624,73785.75,42219.75,48,30,89592,49994,0,0
N2714,95853.0,68692.75,56,39,96633,69902,0,0
N1669,74325.125,42632.375,47,30,90232,50568,0,0
N7,63115.0,46728.75,35,32,68253,47337,0,0
N2496,107499.0,76654.25,64,45,109518,78098,0,0
N433,98394.875,67435.5,56,41,110464,70633,0,0
N2052,68380.75,43304.0,47,27,78645,50851,0,0
N2601,102256.5,73055.5,60,42,103732,74396,0,0
N1237,140510.75,100169.75,82,55,149548,105298,0,0
N107,73326.25,51482.25,41,35,82441,52602,0,0
N189,80976.25,56093.25,45,37,91790,57785,0,0
N2566,64171.125,42786.125,41,25,72175,49308,0,0
N710,60203.5,34083.0,40,19,73167,39588,0,0
N2983,82056.25,58325.0,50,33,81895,59171,0,0
N2597,102550.0,73260.0,61,42,104054,74604,0,0
N3263,67106.25,46636.75,41,26,66332,47057,0,0
N2349,66002.875,43150.125,45,26,74910,50015,0,0
N1855,138062.5,97944.125,78,61,144668,101160,0,0
N2319,66348.125,43243.25,45,28,75415,50144,0,0
N2314,115330.5,82045.0,68,51,118168,83531,0,0
N2343,114461.25,81442.25,67,51,117214,82933,0,0
N110,73746.0,51702.5,41,35,82987,52855,0,0
N2968,83080.0,59101.0,50,33,82989,60024,0,0
N769,122227.875,84072.25,73,46,134555,88861,0,0
N3343,56153.5,38851.625,33,20,61322,43637,0,0
N2008,131849.25,93472.875,77,57,137294,96089,0,0
N72,64301.0,28493.125,146,15,74326,32206,0,0
N1361,143557.5,102651.375,83,61,152584,107727,0,0
N3324,63339.75,43797.0,40,26,62548,44159,0,0
N193,62353.0,29354.375,120,17,72891,33341,0,0
N886,62990.75,35525.75,42,22,76686,41487,0,0
N2298,116254.25,82676.75,68,52,119190,84173,0,0
N3241,68257.25,47558.5,43,26,67498,47999,0,0
N1528,72596.875,41305.375,46,31,88212,48828,0,0
N1457,145820.0,104236.75,84,65,154825,109176,0,0
N35,66154.5,48011.0,37,33,72611,48775,0,0
N66,69034.5,49319.0,40,34,76633,50222,0,0
N1628,73825.25,42253.0,48,30,89637,50035,0,0
N1427,71397.625,40465.375,46,30,86833,47759,0,0
N1268,141331.875,100810.375,81,59,150394,105931,0,0
N2707,96304.25,68986.0,56,39,97137,70222,0,0
N157,78106.5,54197.5,43,35,88496,55708,0,0
N1921,135897.0,96318.75,77,58,141915,99269,0,0
N437,98845.875,67699.0,56,41,110952,70945,0,0
N1087,135048.0,95826.125,82,52,144121,100959,0,0
N2083,128191.875,90969.125,74,55,133051,93242,0,0
N1170,137777.5,97952.625,83,53,146877,103078,0,0
N1130,136562.875,96983.25,82,52,145670,102092,0,0
N2832,89817.5,64196.25,53,36,90156,65396,0,0
N3133,73906.75,51977.25,44,29,73350,52610,0,0
N671,116815.5,79355.125,67,45,130133,83847,0,0
N1585,145175.125,103603.125,86,64,153698,108007,0,0
N3398,59894.75,41231.0,37,24,59073,41437,0,0
N2281,66651.625,43298.5,45,28,75875,50276,0,0
N843,62427.5,35259.125,40,21,75969,41104,0,0
N2685,63265.0,42514.0,41,24,70877,48940,0,0
N3187,58067.25,40031.875,32,20,63809,45392,0,0
N173,79630.75,55160.25,44,36,90290,56785,0,0
N519,56619.5,32304.0,35,21,68753,37211,0,0
N3425,54798.0,38020.875,34,20,59573,42407,0,0
N2362,65857.0,43123.375,44,26,74695,49960,0,0
N1695,142380.75,101450.875,79,63,150242,105461,0,0
N2174,123043.25,87367.75,71,54,127004,89165,0,0
N1914,136167.5,96503.375,77,58,142265,99515,0,0
N1763,140518.25,99791.0,78,60,147835,103451,0,0
N2931,60793.75,41490.25,34,22,67450,47509,0,0
N2358,113922.0,81092.25,67,50,116615,82567,0,0
N1812,139459.5,98967.625,79,61,146490,102456,0,0
N3392,60194.75,41438.25,37,24,59380,41669,0,0
N3250,67725.75,47142.5,42,26,66954,47559,0,0
N920,63768.25,35916.0,43,19,77615,41970,0,0
N1359,143485.0,102596.875,83,61,152504,107663,0,0
N2035,130297.5,92419.625,76,56,135512,94902,0,0
N1478,71982.625,40859.375,46,30,87519,48277,0,0
N1578,73314.375,41850.125,47,30,89038,49510,0,0
N1725,141479.25,100602.25,79,62,149069,104421,0,0
N93,64087.25,28583.5,143,15,74167,32335,0,0
N2981,82216.0,58452.25,50,33,82063,59303,0,0
N2332,114865.5,81720.5,67,51,117658,83209,0,0
N1042,132938.875,94228.25,82,52,141977,99300,0,0
N2690,97440.25,69750.75,56,39,98393,71017,0,0
N745,121897.5,83097.125,73,46,135133,87889,0,0
N38,66475.0,48144.0,37,33,73074,48935,0,0
N1142,136969.125,97317.0,83,52,146067,102414,0,0
N3205,57811.75,39905.375,32,20,63461,45164,0,0
N87,64157.75,28553.375,144,15,74220,32292,0,0
