Node(Unlabel),L1Score,L2Score,#1st nb L1,#1st nb L2,#2nd nb L1,#2nd nb L2,#3rd nb L1,#3rd nb L2
N1212,104231.5,69246.75,70,31,113736,84460,0,0
N1484,104231.5,69246.75,70,31,113736,84460,0,0
N397,104231.5,69246.75,70,31,113736,84460,0,0
N1912,104231.5,69246.75,70,31,113736,84460,0,0
N2225,125669.5,460664.5,77,198,127671,296580,0,0
N658,32052.0,439063.5,13,198,29939,253242,0,0
N818,104231.5,69246.75,70,31,113736,84460,0,0
N1376,32052.0,439063.5,13,198,29939,253242,0,0
N544,125669.5,460664.5,77,198,127671,296580,0,0
N430,104231.5,69246.75,70,31,113736,84460,0,0
N1201,104231.5,69246.75,70,31,113736,84460,0,0
N119,32052.0,439063.5,13,198,29939,253242,0,0
N2308,104231.5,69246.75,70,31,113736,84460,0,0
N2741,32052.0,439063.5,13,198,29939,253242,0,0
N478,32052.0,439063.5,13,198,29939,253242,0,0
N439,104231.5,69246.75,70,31,113736,84460,0,0
N2808,104231.5,69246.75,70,31,113736,84460,0,0
N1818,104231.5,69246.75,70,31,113736,84460,0,0
N644,104231.5,69246.75,70,31,113736,84460,0,0
N1392,104231.5,69246.75,70,31,113736,84460,0,0
N402,104231.5,69246.75,70,31,113736,84460,0,0
N252,32052.0,439063.5,13,198,29939,253242,0,0
N79,125669.5,460664.5,77,198,127671,296580,0,0
N2051,32052.0,439063.5,13,198,29939,253242,0,0
N2041,104231.5,69246.75,70,31,113736,84460,0,0
N665,104231.5,69246.75,70,31,113736,84460,0,0
N1356,32052.0,439063.5,13,198,29939,253242,0,0
N888,125669.5,460664.5,77,198,127671,296580,0,0
N163,32052.0,439063.5,13,198,29939,253242,0,0
N1616,104231.5,69246.75,70,31,113736,84460,0,0
N1684,104231.5,69246.75,70,31,113736,84460,0,0
N663,32052.0,439063.5,13,198,29939,253242,0,0
N1608,104231.5,69246.75,70,31,113736,84460,0,0
N1865,32052.0,439063.5,13,198,29939,253242,0,0
N1438,104231.5,69246.75,70,31,113736,84460,0,0
N2293,104231.5,69246.75,70,31,113736,84460,0,0
N2625,125669.5,460664.5,77,198,127671,296580,0,0
N1056,104231.5,69246.75,70,31,113736,84460,0,0
N2280,32052.0,439063.5,13,198,29939,253242,0,0
N1925,32052.0,439063.5,13,198,29939,253242,0,0
N2337,32052.0,439063.5,13,198,29939,253242,0,0
N2513,104231.5,69246.75,70,31,113736,84460,0,0
N2561,32052.0,439063.5,13,198,29939,253242,0,0
N757,32052.0,439063.5,13,198,29939,253242,0,0
N295,104231.5,69246.75,70,31,113736,84460,0,0
N1749,104231.5,69246.75,70,31,113736,84460,0,0
N2079,104231.5,69246.75,70,31,113736,84460,0,0
N517,104231.5,69246.75,70,31,113736,84460,0,0
N2023,104231.5,69246.75,70,31,113736,84460,0,0
N1221,32052.0,439063.5,13,198,29939,253242,0,0
N21,32052.0,439063.5,13,198,29939,253242,0,0
N1830,125669.5,460664.5,77,198,127671,296580,0,0
N383,32052.0,439063.5,13,198,29939,253242,0,0
N1217,104231.5,69246.75,70,31,113736,84460,0,0
N1966,32052.0,439063.5,13,198,29939,253242,0,0
N1691,104231.5,69246.75,70,31,113736,84460,0,0
N2379,32052.0,439063.5,13,198,29939,253242,0,0
N712,104231.5,69246.75,70,31,113736,84460,0,0
N1752,32052.0,439063.5,13,198,29939,253242,0,0
N765,125669.5,460664.5,77,198,127671,296580,0,0
N777,104231.5,69246.75,70,31,113736,84460,0,0
N2606,104231.5,69246.75,70,31,113736,84460,0,0
N2198,104231.5,69246.75,70,31,113736,84460,0,0
N2648,104231.5,69246.75,70,31,113736,84460,0,0
N1325,32052.0,439063.5,13,198,29939,253242,0,0
N431,104231.5,69246.75,70,31,113736,84460,0,0
N2226,104231.5,69246.75,70,31,113736,84460,0,0
N2480,104231.5,69246.75,70,31,113736,84460,0,0
N337,32052.0,439063.5,13,198,29939,253242,0,0
N626,104231.5,69246.75,70,31,113736,84460,0,0
N2780,104231.5,69246.75,70,31,113736,84460,0,0
N1242,104231.5,69246.75,70,31,113736,84460,0,0
N2537,125669.5,460664.5,77,198,127671,296580,0,0
N1758,104231.5,69246.75,70,31,113736,84460,0,0
N577,32052.0,439063.5,13,198,29939,253242,0,0
N1135,104231.5,69246.75,70,31,113736,84460,0,0
N409,104231.5,69246.75,70,31,113736,84460,0,0
N568,104231.5,69246.75,70,31,113736,84460,0,0
N1492,104231.5,69246.75,70,31,113736,84460,0,0
N2193,104231.5,69246.75,70,31,113736,84460,0,0
N2083,104231.5,69246.75,70,31,113736,84460,0,0
N2664,104231.5,69246.75,70,31,113736,84460,0,0
N1476,104231.5,69246.75,70,31,113736,84460,0,0
N1064,104231.5,69246.75,70,31,113736,84460,0,0
N1051,104231.5,69246.75,70,31,113736,84460,0,0
N2571,104231.5,69246.75,70,31,113736,84460,0,0
N77,104231.5,69246.75,70,31,113736,84460,0,0
N2857,104231.5,69246.75,70,31,113736,84460,0,0
N1283,104231.5,69246.75,70,31,113736,84460,0,0
N1850,104231.5,69246.75,70,31,113736,84460,0,0
N2022,104231.5,69246.75,70,31,113736,84460,0,0
N1454,125669.5,460664.5,77,198,127671,296580,0,0
N1458,104231.5,69246.75,70,31,113736,84460,0,0
N1203,104231.5,69246.75,70,31,113736,84460,0,0
N369,104231.5,69246.75,70,31,113736,84460,0,0
N774,32052.0,439063.5,13,198,29939,253242,0,0
N1704,104231.5,69246.75,70,31,113736,84460,0,0
N1729,125669.5,460664.5,77,198,127671,296580,0,0
N1646,32052.0,439063.5,13,198,29939,253242,0,0
N1834,32052.0,439063.5,13,198,29939,253242,0,0
N898,104231.5,69246.75,70,31,113736,84460,0,0
N1546,104231.5,69246.75,70,31,113736,84460,0,0
N1991,32052.0,439063.5,13,198,29939,253242,0,0
N2223,32052.0,439063.5,13,198,29939,253242,0,0
N1824,104231.5,69246.75,70,31,113736,84460,0,0
N2541,32052.0,439063.5,13,198,29939,253242,0,0
N939,104231.5,69246.75,70,31,113736,84460,0,0
N1983,125669.5,460664.5,77,198,127671,296580,0,0
N57,104231.5,69246.75,70,31,113736,84460,0,0
N2071,32052.0,439063.5,13,198,29939,253242,0,0
N614,104231.5,69246.75,70,31,113736,84460,0,0
N967,104231.5,69246.75,70,31,113736,84460,0,0
N1100,104231.5,69246.75,70,31,113736,84460,0,0
N1721,32052.0,439063.5,13,198,29939,253242,0,0
N1346,32052.0,439063.5,13,198,29939,253242,0,0
N2132,104231.5,69246.75,70,31,113736,84460,0,0
N2058,32052.0,439063.5,13,198,29939,253242,0,0
N346,32052.0,439063.5,13,198,29939,253242,0,0
N1781,104231.5,69246.75,70,31,113736,84460,0,0
N1121,32052.0,439063.5,13,198,29939,253242,0,0
N634,32052.0,439063.5,13,198,29939,253242,0,0
N2250,104231.5,69246.75,70,31,113736,84460,0,0
N2363,104231.5,69246.75,70,31,113736,84460,0,0
N739,32052.0,439063.5,13,198,29939,253242,0,0
N2141,104231.5,69246.75,70,31,113736,84460,0,0
N460,104231.5,69246.75,70,31,113736,84460,0,0
N1570,104231.5,69246.75,70,31,113736,84460,0,0
N2578,32052.0,439063.5,13,198,29939,253242,0,0
N772,32052.0,439063.5,13,198,29939,253242,0,0
N1928,32052.0,439063.5,13,198,29939,253242,0,0
N1939,125669.5,460664.5,77,198,127671,296580,0,0
N2585,32052.0,439063.5,13,198,29939,253242,0,0
N1573,32052.0,439063.5,13,198,29939,253242,0,0
N2040,32052.0,439063.5,13,198,29939,253242,0,0
N1857,104231.5,69246.75,70,31,113736,84460,0,0
N1076,104231.5,69246.75,70,31,113736,84460,0,0
N1572,104231.5,69246.75,70,31,113736,84460,0,0
N474,32052.0,439063.5,13,198,29939,253242,0,0
N1500,32052.0,439063.5,13,198,29939,253242,0,0
N979,104231.5,69246.75,70,31,113736,84460,0,0
N1722,104231.5,69246.75,70,31,113736,84460,0,0
N24,104231.5,69246.75,70,31,113736,84460,0,0
N2358,32052.0,439063.5,13,198,29939,253242,0,0
N1860,32052.0,439063.5,13,198,29939,253242,0,0
N908,104231.5,69246.75,70,31,113736,84460,0,0
N1926,104231.5,69246.75,70,31,113736,84460,0,0
N1120,104231.5,69246.75,70,31,113736,84460,0,0
N2000,32052.0,439063.5,13,198,29939,253242,0,0
N1896,125669.5,460664.5,77,198,127671,296580,0,0
N1766,104231.5,69246.75,70,31,113736,84460,0,0
N527,32052.0,439063.5,13,198,29939,253242,0,0
N2287,104231.5,69246.75,70,31,113736,84460,0,0
N1080,104231.5,69246.75,70,31,113736,84460,0,0
N2150,32052.0,439063.5,13,198,29939,253242,0,0
N1103,104231.5,69246.75,70,31,113736,84460,0,0
N759,32052.0,439063.5,13,198,29939,253242,0,0
N2294,32052.0,439063.5,13,198,29939,253242,0,0
N1515,32052.0,439063.5,13,198,29939,253242,0,0
N711,32052.0,439063.5,13,198,29939,253242,0,0
N1627,104231.5,69246.75,70,31,113736,84460,0,0
N2410,32052.0,439063.5,13,198,29939,253242,0,0
N1731,32052.0,439063.5,13,198,29939,253242,0,0
N926,104231.5,69246.75,70,31,113736,84460,0,0
N3,32052.0,439063.5,13,198,29939,253242,0,0
N106,104231.5,69246.75,70,31,113736,84460,0,0
N1069,104231.5,69246.75,70,31,113736,84460,0,0
N2326,32052.0,439063.5,13,198,29939,253242,0,0
N1517,32052.0,439063.5,13,198,29939,253242,0,0
N2413,125669.5,460664.5,77,198,127671,296580,0,0
N552,32052.0,439063.5,13,198,29939,253242,0,0
N1118,32052.0,439063.5,13,198,29939,253242,0,0
N1420,104231.5,69246.75,70,31,113736,84460,0,0
N1768,32052.0,439063.5,13,198,29939,253242,0,0
N1338,104231.5,69246.75,70,31,113736,84460,0,0
N811,104231.5,69246.75,70,31,113736,84460,0,0
N164,32052.0,439063.5,13,198,29939,253242,0,0
N761,104231.5,69246.75,70,31,113736,84460,0,0
N581,104231.5,69246.75,70,31,113736,84460,0,0
N640,32052.0,439063.5,13,198,29939,253242,0,0
N2006,32052.0,439063.5,13,198,29939,253242,0,0
N2546,32052.0,439063.5,13,198,29939,253242,0,0
N2778,32052.0,439063.5,13,198,29939,253242,0,0
N812,32052.0,439063.5,13,198,29939,253242,0,0
N1855,104231.5,69246.75,70,31,113736,84460,0,0
N2732,104231.5,69246.75,70,31,113736,84460,0,0
N1393,104231.5,69246.75,70,31,113736,84460,0,0
N2290,104231.5,69246.75,70,31,113736,84460,0,0
N2492,32052.0,439063.5,13,198,29939,253242,0,0
N1539,32052.0,439063.5,13,198,29939,253242,0,0
N2573,104231.5,69246.75,70,31,113736,84460,0,0
N2617,125669.5,460664.5,77,198,127671,296580,0,0
N50,32052.0,439063.5,13,198,29939,253242,0,0
N1124,32052.0,439063.5,13,198,29939,253242,0,0
N949,104231.5,69246.75,70,31,113736,84460,0,0
N2285,32052.0,439063.5,13,198,29939,253242,0,0
N1805,104231.5,69246.75,70,31,113736,84460,0,0
N666,104231.5,69246.75,70,31,113736,84460,0,0
N1082,104231.5,69246.75,70,31,113736,84460,0,0
N1623,125669.5,460664.5,77,198,127671,296580,0,0
N2105,32052.0,439063.5,13,198,29939,253242,0,0
N768,125669.5,460664.5,77,198,127671,296580,0,0
N1479,32052.0,439063.5,13,198,29939,253242,0,0
N470,104231.5,69246.75,70,31,113736,84460,0,0
N1164,104231.5,69246.75,70,31,113736,84460,0,0
N1581,104231.5,69246.75,70,31,113736,84460,0,0
N1698,104231.5,69246.75,70,31,113736,84460,0,0
N362,32052.0,439063.5,13,198,29939,253242,0,0
N2755,104231.5,69246.75,70,31,113736,84460,0,0
N656,104231.5,69246.75,70,31,113736,84460,0,0
N1552,32052.0,439063.5,13,198,29939,253242,0,0
N561,32052.0,439063.5,13,198,29939,253242,0,0
N2467,104231.5,69246.75,70,31,113736,84460,0,0
N1502,32052.0,439063.5,13,198,29939,253242,0,0
N929,104231.5,69246.75,70,31,113736,84460,0,0
N2497,104231.5,69246.75,70,31,113736,84460,0,0
N2074,125669.5,460664.5,77,198,127671,296580,0,0
N769,104231.5,69246.75,70,31,113736,84460,0,0
N155,32052.0,439063.5,13,198,29939,253242,0,0
N2360,32052.0,439063.5,13,198,29939,253242,0,0
N1599,104231.5,69246.75,70,31,113736,84460,0,0
N2763,104231.5,69246.75,70,31,113736,84460,0,0
N2533,32052.0,439063.5,13,198,29939,253242,0,0
N2773,104231.5,69246.75,70,31,113736,84460,0,0
N1921,104231.5,69246.75,70,31,113736,84460,0,0
N2730,32052.0,439063.5,13,198,29939,253242,0,0
N2867,104231.5,69246.75,70,31,113736,84460,0,0
N2439,32052.0,439063.5,13,198,29939,253242,0,0
N1974,104231.5,69246.75,70,31,113736,84460,0,0
N540,32052.0,439063.5,13,198,29939,253242,0,0
N2526,104231.5,69246.75,70,31,113736,84460,0,0
N612,32052.0,439063.5,13,198,29939,253242,0,0
N602,32052.0,439063.5,13,198,29939,253242,0,0
N1114,104231.5,69246.75,70,31,113736,84460,0,0
N56,104231.5,69246.75,70,31,113736,84460,0,0
N280,32052.0,439063.5,13,198,29939,253242,0,0
N2261,104231.5,69246.75,70,31,113736,84460,0,0
N343,104231.5,69246.75,70,31,113736,84460,0,0
N1355,32052.0,439063.5,13,198,29939,253242,0,0
N697,104231.5,69246.75,70,31,113736,84460,0,0
N737,125669.5,460664.5,77,198,127671,296580,0,0
N2600,104231.5,69246.75,70,31,113736,84460,0,0
N1806,104231.5,69246.75,70,31,113736,84460,0,0
N1240,104231.5,69246.75,70,31,113736,84460,0,0
N1192,104231.5,69246.75,70,31,113736,84460,0,0
N622,32052.0,439063.5,13,198,29939,253242,0,0
N2038,104231.5,69246.75,70,31,113736,84460,0,0
N2260,32052.0,439063.5,13,198,29939,253242,0,0
N1435,32052.0,439063.5,13,198,29939,253242,0,0
N2004,104231.5,69246.75,70,31,113736,84460,0,0
N1602,32052.0,439063.5,13,198,29939,253242,0,0
N1953,104231.5,69246.75,70,31,113736,84460,0,0
N2343,32052.0,439063.5,13,198,29939,253242,0,0
N2221,32052.0,439063.5,13,198,29939,253242,0,0
N988,32052.0,439063.5,13,198,29939,253242,0,0
N2631,32052.0,439063.5,13,198,29939,253242,0,0
N414,104231.5,69246.75,70,31,113736,84460,0,0
N2134,32052.0,439063.5,13,198,29939,253242,0,0
N2794,32052.0,439063.5,13,198,29939,253242,0,0
N2070,104231.5,69246.75,70,31,113736,84460,0,0
N611,104231.5,69246.75,70,31,113736,84460,0,0
N899,104231.5,69246.75,70,31,113736,84460,0,0
N766,104231.5,69246.75,70,31,113736,84460,0,0
N2783,32052.0,439063.5,13,198,29939,253242,0,0
N2338,104231.5,69246.75,70,31,113736,84460,0,0
N1853,104231.5,69246.75,70,31,113736,84460,0,0
N1116,32052.0,439063.5,13,198,29939,253242,0,0
N1432,32052.0,439063.5,13,198,29939,253242,0,0
N1997,104231.5,69246.75,70,31,113736,84460,0,0
N2095,32052.0,439063.5,13,198,29939,253242,0,0
N1710,32052.0,439063.5,13,198,29939,253242,0,0
N103,104231.5,69246.75,70,31,113736,84460,0,0
N1218,32052.0,439063.5,13,198,29939,253242,0,0
N482,32052.0,439063.5,13,198,29939,253242,0,0
N2288,125669.5,460664.5,77,198,127671,296580,0,0
N1866,104231.5,69246.75,70,31,113736,84460,0,0
N2057,32052.0,439063.5,13,198,29939,253242,0,0
N2610,32052.0,439063.5,13,198,29939,253242,0,0
N2034,104231.5,69246.75,70,31,113736,84460,0,0
N2496,104231.5,69246.75,70,31,113736,84460,0,0
N2381,104231.5,69246.75,70,31,113736,84460,0,0
N2842,32052.0,439063.5,13,198,29939,253242,0,0
N678,104231.5,69246.75,70,31,113736,84460,0,0
N850,104231.5,69246.75,70,31,113736,84460,0,0
N1642,32052.0,439063.5,13,198,29939,253242,0,0
N1445,32052.0,439063.5,13,198,29939,253242,0,0
N776,32052.0,439063.5,13,198,29939,253242,0,0
N462,32052.0,439063.5,13,198,29939,253242,0,0
N1802,104231.5,69246.75,70,31,113736,84460,0,0
N1439,32052.0,439063.5,13,198,29939,253242,0,0
N2595,104231.5,69246.75,70,31,113736,84460,0,0
N1604,104231.5,69246.75,70,31,113736,84460,0,0
N905,32052.0,439063.5,13,198,29939,253242,0,0
N1308,32052.0,439063.5,13,198,29939,253242,0,0
N2853,104231.5,69246.75,70,31,113736,84460,0,0
N1892,104231.5,69246.75,70,31,113736,84460,0,0
N1141,104231.5,69246.75,70,31,113736,84460,0,0
N2462,32052.0,439063.5,13,198,29939,253242,0,0
N491,104231.5,69246.75,70,31,113736,84460,0,0
N2706,104231.5,69246.75,70,31,113736,84460,0,0
N151,32052.0,439063.5,13,198,29939,253242,0,0
N442,32052.0,439063.5,13,198,29939,253242,0,0
N1189,104231.5,69246.75,70,31,113736,84460,0,0
N1127,104231.5,69246.75,70,31,113736,84460,0,0
N713,32052.0,439063.5,13,198,29939,253242,0,0
N1950,104231.5,69246.75,70,31,113736,84460,0,0
N1588,104231.5,69246.75,70,31,113736,84460,0,0
N378,104231.5,69246.75,70,31,113736,84460,0,0
N2622,32052.0,439063.5,13,198,29939,253242,0,0
N1603,104231.5,69246.75,70,31,113736,84460,0,0
N2140,32052.0,439063.5,13,198,29939,253242,0,0
N260,32052.0,439063.5,13,198,29939,253242,0,0
N2039,104231.5,69246.75,70,31,113736,84460,0,0
N1645,32052.0,439063.5,13,198,29939,253242,0,0
N2601,32052.0,439063.5,13,198,29939,253242,0,0
N1884,125669.5,460664.5,77,198,127671,296580,0,0
N2507,32052.0,439063.5,13,198,29939,253242,0,0
N63,32052.0,439063.5,13,198,29939,253242,0,0
N1136,104231.5,69246.75,70,31,113736,84460,0,0
N2761,32052.0,439063.5,13,198,29939,253242,0,0
N70,104231.5,69246.75,70,31,113736,84460,0,0
N2680,32052.0,439063.5,13,198,29939,253242,0,0
N648,104231.5,69246.75,70,31,113736,84460,0,0
N1638,32052.0,439063.5,13,198,29939,253242,0,0
N2202,104231.5,69246.75,70,31,113736,84460,0,0
N1300,104231.5,69246.75,70,31,113736,84460,0,0
N2350,32052.0,439063.5,13,198,29939,253242,0,0
N524,32052.0,439063.5,13,198,29939,253242,0,0
N1667,32052.0,439063.5,13,198,29939,253242,0,0
N2635,104231.5,69246.75,70,31,113736,84460,0,0
N258,32052.0,439063.5,13,198,29939,253242,0,0
N1897,32052.0,439063.5,13,198,29939,253242,0,0
N2581,32052.0,439063.5,13,198,29939,253242,0,0
N645,32052.0,439063.5,13,198,29939,253242,0,0
N1906,32052.0,439063.5,13,198,29939,253242,0,0
N134,104231.5,69246.75,70,31,113736,84460,0,0
N1633,104231.5,69246.75,70,31,113736,84460,0,0
N2133,104231.5,69246.75,70,31,113736,84460,0,0
N393,32052.0,439063.5,13,198,29939,253242,0,0
N1117,32052.0,439063.5,13,198,29939,253242,0,0
N2534,32052.0,439063.5,13,198,29939,253242,0,0
N584,104231.5,69246.75,70,31,113736,84460,0,0
N1990,104231.5,69246.75,70,31,113736,84460,0,0
N901,104231.5,69246.75,70,31,113736,84460,0,0
N940,32052.0,439063.5,13,198,29939,253242,0,0
N96,104231.5,69246.75,70,31,113736,84460,0,0
N447,125669.5,460664.5,77,198,127671,296580,0,0
N2090,104231.5,69246.75,70,31,113736,84460,0,0
N1545,104231.5,69246.75,70,31,113736,84460,0,0
N1483,104231.5,69246.75,70,31,113736,84460,0,0
N2833,104231.5,69246.75,70,31,113736,84460,0,0
N2671,104231.5,69246.75,70,31,113736,84460,0,0
N2299,32052.0,439063.5,13,198,29939,253242,0,0
N30,32052.0,439063.5,13,198,29939,253242,0,0
N2224,32052.0,439063.5,13,198,29939,253242,0,0
N681,32052.0,439063.5,13,198,29939,253242,0,0
N1951,125669.5,460664.5,77,198,127671,296580,0,0
N1567,32052.0,439063.5,13,198,29939,253242,0,0
N1859,104231.5,69246.75,70,31,113736,84460,0,0
N2278,104231.5,69246.75,70,31,113736,84460,0,0
N1907,104231.5,69246.75,70,31,113736,84460,0,0
N2145,32052.0,439063.5,13,198,29939,253242,0,0
N1177,32052.0,439063.5,13,198,29939,253242,0,0
N31,104231.5,69246.75,70,31,113736,84460,0,0
N2406,104231.5,69246.75,70,31,113736,84460,0,0
N1088,32052.0,439063.5,13,198,29939,253242,0,0
N1743,104231.5,69246.75,70,31,113736,84460,0,0
N2744,104231.5,69246.75,70,31,113736,84460,0,0
N2411,32052.0,439063.5,13,198,29939,253242,0,0
N2772,104231.5,69246.75,70,31,113736,84460,0,0
N1427,104231.5,69246.75,70,31,113736,84460,0,0
N146,32052.0,439063.5,13,198,29939,253242,0,0
N2548,104231.5,69246.75,70,31,113736,84460,0,0
N786,32052.0,439063.5,13,198,29939,253242,0,0
N1216,32052.0,439063.5,13,198,29939,253242,0,0
N1719,125669.5,460664.5,77,198,127671,296580,0,0
N716,32052.0,439063.5,13,198,29939,253242,0,0
N226,32052.0,439063.5,13,198,29939,253242,0,0
N515,104231.5,69246.75,70,31,113736,84460,0,0
N446,32052.0,439063.5,13,198,29939,253242,0,0
N2498,32052.0,439063.5,13,198,29939,253242,0,0
N1964,104231.5,69246.75,70,31,113736,84460,0,0
N2169,104231.5,69246.75,70,31,113736,84460,0,0
N1340,32052.0,439063.5,13,198,29939,253242,0,0
N1418,32052.0,439063.5,13,198,29939,253242,0,0
N2072,32052.0,439063.5,13,198,29939,253242,0,0
N2153,32052.0,439063.5,13,198,29939,253242,0,0
N2688,104231.5,69246.75,70,31,113736,84460,0,0
N183,32052.0,439063.5,13,198,29939,253242,0,0
N587,125669.5,460664.5,77,198,127671,296580,0,0
N36,32052.0,439063.5,13,198,29939,253242,0,0
N287,104231.5,69246.75,70,31,113736,84460,0,0
N444,104231.5,69246.75,70,31,113736,84460,0,0
N2148,104231.5,69246.75,70,31,113736,84460,0,0
N1402,32052.0,439063.5,13,198,29939,253242,0,0
N974,104231.5,69246.75,70,31,113736,84460,0,0
N2621,32052.0,439063.5,13,198,29939,253242,0,0
N294,104231.5,69246.75,70,31,113736,84460,0,0
N964,104231.5,69246.75,70,31,113736,84460,0,0
N2197,125669.5,460664.5,77,198,127671,296580,0,0
N2457,32052.0,439063.5,13,198,29939,253242,0,0
N2450,32052.0,439063.5,13,198,29939,253242,0,0
N848,125669.5,460664.5,77,198,127671,296580,0,0
N718,104231.5,69246.75,70,31,113736,84460,0,0
N35,104231.5,69246.75,70,31,113736,84460,0,0
N364,104231.5,69246.75,70,31,113736,84460,0,0
N858,104231.5,69246.75,70,31,113736,84460,0,0
N2076,32052.0,439063.5,13,198,29939,253242,0,0
N2641,125669.5,460664.5,77,198,127671,296580,0,0
N2525,32052.0,439063.5,13,198,29939,253242,0,0
N2642,104231.5,69246.75,70,31,113736,84460,0,0
N2707,32052.0,439063.5,13,198,29939,253242,0,0
N591,104231.5,69246.75,70,31,113736,84460,0,0
N1526,104231.5,69246.75,70,31,113736,84460,0,0
N1329,32052.0,439063.5,13,198,29939,253242,0,0
N2324,104231.5,69246.75,70,31,113736,84460,0,0
N1815,104231.5,69246.75,70,31,113736,84460,0,0
N1042,125669.5,460664.5,77,198,127671,296580,0,0
N1078,32052.0,439063.5,13,198,29939,253242,0,0
N911,104231.5,69246.75,70,31,113736,84460,0,0
N862,104231.5,69246.75,70,31,113736,84460,0,0
N405,104231.5,69246.75,70,31,113736,84460,0,0
N1979,104231.5,69246.75,70,31,113736,84460,0,0
N2434,32052.0,439063.5,13,198,29939,253242,0,0
N455,104231.5,69246.75,70,31,113736,84460,0,0
N1864,125669.5,460664.5,77,198,127671,296580,0,0
N2050,32052.0,439063.5,13,198,29939,253242,0,0
N2320,104231.5,69246.75,70,31,113736,84460,0,0
N2068,104231.5,69246.75,70,31,113736,84460,0,0
N2672,32052.0,439063.5,13,198,29939,253242,0,0
N820,125669.5,460664.5,77,198,127671,296580,0,0
N1351,32052.0,439063.5,13,198,29939,253242,0,0
N1092,104231.5,69246.75,70,31,113736,84460,0,0
N1891,32052.0,439063.5,13,198,29939,253242,0,0
N931,104231.5,69246.75,70,31,113736,84460,0,0
N1636,104231.5,69246.75,70,31,113736,84460,0,0
N2626,104231.5,69246.75,70,31,113736,84460,0,0
N2177,104231.5,69246.75,70,31,113736,84460,0,0
N2645,104231.5,69246.75,70,31,113736,84460,0,0
N2847,104231.5,69246.75,70,31,113736,84460,0,0
N2029,104231.5,69246.75,70,31,113736,84460,0,0
N1485,32052.0,439063.5,13,198,29939,253242,0,0
N1460,104231.5,69246.75,70,31,113736,84460,0,0
N1754,125669.5,460664.5,77,198,127671,296580,0,0
N1716,104231.5,69246.75,70,31,113736,84460,0,0
N1161,125669.5,460664.5,77,198,127671,296580,0,0
N2130,104231.5,69246.75,70,31,113736,84460,0,0
N534,32052.0,439063.5,13,198,29939,253242,0,0
N472,104231.5,69246.75,70,31,113736,84460,0,0
N825,104231.5,69246.75,70,31,113736,84460,0,0
N1776,104231.5,69246.75,70,31,113736,84460,0,0
N1416,32052.0,439063.5,13,198,29939,253242,0,0
N1742,32052.0,439063.5,13,198,29939,253242,0,0
N909,104231.5,69246.75,70,31,113736,84460,0,0
N2063,104231.5,69246.75,70,31,113736,84460,0,0
N2270,104231.5,69246.75,70,31,113736,84460,0,0
N2700,32052.0,439063.5,13,198,29939,253242,0,0
N459,104231.5,69246.75,70,31,113736,84460,0,0
N429,125669.5,460664.5,77,198,127671,296580,0,0
N348,104231.5,69246.75,70,31,113736,84460,0,0
N944,104231.5,69246.75,70,31,113736,84460,0,0
N392,104231.5,69246.75,70,31,113736,84460,0,0
N115,104231.5,69246.75,70,31,113736,84460,0,0
N208,104231.5,69246.75,70,31,113736,84460,0,0
N1711,32052.0,439063.5,13,198,29939,253242,0,0
N1582,104231.5,69246.75,70,31,113736,84460,0,0
N1967,104231.5,69246.75,70,31,113736,84460,0,0
N1559,32052.0,439063.5,13,198,29939,253242,0,0
N2733,32052.0,439063.5,13,198,29939,253242,0,0
N1575,32052.0,439063.5,13,198,29939,253242,0,0
N1592,32052.0,439063.5,13,198,29939,253242,0,0
N1712,104231.5,69246.75,70,31,113736,84460,0,0
N1269,104231.5,69246.75,70,31,113736,84460,0,0
N1787,104231.5,69246.75,70,31,113736,84460,0,0
N2182,125669.5,460664.5,77,198,127671,296580,0,0
N1034,104231.5,69246.75,70,31,113736,84460,0,0
N2047,104231.5,69246.75,70,31,113736,84460,0,0
N594,125669.5,460664.5,77,198,127671,296580,0,0
N1186,104231.5,69246.75,70,31,113736,84460,0,0
N2712,32052.0,439063.5,13,198,29939,253242,0,0
N1180,32052.0,439063.5,13,198,29939,253242,0,0
N793,104231.5,69246.75,70,31,113736,84460,0,0
N341,104231.5,69246.75,70,31,113736,84460,0,0
N1188,104231.5,69246.75,70,31,113736,84460,0,0
N1165,32052.0,439063.5,13,198,29939,253242,0,0
N206,104231.5,69246.75,70,31,113736,84460,0,0
N1382,104231.5,69246.75,70,31,113736,84460,0,0
N1146,125669.5,460664.5,77,198,127671,296580,0,0
N707,32052.0,439063.5,13,198,29939,253242,0,0
N520,104231.5,69246.75,70,31,113736,84460,0,0
N488,32052.0,439063.5,13,198,29939,253242,0,0
N1764,104231.5,69246.75,70,31,113736,84460,0,0
N1258,32052.0,439063.5,13,198,29939,253242,0,0
N1564,32052.0,439063.5,13,198,29939,253242,0,0
N1038,32052.0,439063.5,13,198,29939,253242,0,0
N141,104231.5,69246.75,70,31,113736,84460,0,0
N71,32052.0,439063.5,13,198,29939,253242,0,0
N1478,32052.0,439063.5,13,198,29939,253242,0,0
N948,32052.0,439063.5,13,198,29939,253242,0,0
N1150,104231.5,69246.75,70,31,113736,84460,0,0
N372,104231.5,69246.75,70,31,113736,84460,0,0
N846,104231.5,69246.75,70,31,113736,84460,0,0
N2846,104231.5,69246.75,70,31,113736,84460,0,0
N968,104231.5,69246.75,70,31,113736,84460,0,0
